,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_attended,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
520,14L,May,338.62178331871,266.7141804660846,276.0372006479226,213.7378570690355,3511.1855332187783,3946.372257028963,1361.5654450931015,54.7627,88.6,94.2,90.2,2018
521,14L,Jun,308.0992467929651,238.53412114026085,263.60780953374547,206.50528776619305,,3810.3307543273063,1308.2627408801975,54.7627,88.6,94.2,90.2,2018
522,14L,Jul,318.61597303748187,233.43889133426055,279.32721866682766,220.9079082147491,,4040.724799909427,1352.5812277334755,54.7627,88.6,94.2,90.2,2018
523,14L,Aug,281.4762803181315,224.5163780965292,257.09810642270526,200.5387111452096,,3759.3836680806457,1226.2908877758036,54.7627,88.6,94.2,90.2,2018
524,14L,Sep,283.5354721185626,228.92195448170204,252.40142986840127,196.43204969880904,,3840.387709152397,1264.5833751805517,54.7627,88.6,94.2,90.2,2018
525,14L,Oct,306.5441076343852,240.00720521760917,280.4095642621207,216.49060967511463,,4867.838875731109,1356.7081243254988,54.7627,88.6,94.2,90.2,2018
526,14L,Nov,315.292742247602,249.23840185616413,266.3097661371574,203.0687428165172,,4553.50083177053,1302.0723959921625,54.7627,88.6,94.2,90.2,2018
527,14L,Dec,372.9266683507496,303.4611810109694,267.4487688123485,214.02895723816667,3146.7221302090657,3588.9026655004227,1291.937760555999,54.7627,88.6,94.2,90.2,2018
528,14Y,Jan,359.5491116866659,325.7999513092246,,,3211.412835107795,3402.5975462293923,219.2025245524523,54.2512,110.6,102.1,112.9,2018
529,14Y,Feb,328.480877137921,301.2375083228961,,,2871.1254313268646,3059.6926888253165,205.4516766449406,54.2512,110.6,102.1,112.9,2018
530,14Y,Mar,384.1115546729945,333.1504984938125,,,3114.954139263279,3338.7279912702397,234.85194797534436,54.2512,110.6,102.1,112.9,2018
531,14Y,Apr,337.30974666130874,303.5781853593291,,,2981.758928834754,3163.248001887516,224.5848939746955,54.2512,110.6,102.1,112.9,2018
532,14Y,May,345.2762614870632,314.477879428734,,,3202.4176423747317,3399.7404665703248,243.5337835845106,54.2512,110.6,102.1,112.9,2018
533,14Y,Jun,338.8115344340577,286.47188401036,,,,3325.696021470493,235.42336390715784,54.2512,110.6,102.1,112.9,2018
534,14Y,Jul,322.10414546222506,292.889680195467,,,,3385.5656649069515,249.61659834252515,54.2512,110.6,102.1,112.9,2018
535,14Y,Aug,282.0134515600114,263.8864038342519,,,,3232.8870144807856,226.33600731412395,54.2512,110.6,102.1,112.9,2018
536,14Y,Sep,305.67834169778274,273.67148979106963,,,,3337.5114283186363,232.34509098416257,54.2512,110.6,102.1,112.9,2018
537,14Y,Oct,324.2219008761406,288.6307039336866,,,,4084.186156250922,237.46940159849,54.2512,110.6,102.1,112.9,2018
538,14Y,Nov,337.861184359115,292.8251502521067,,,,4026.657474857699,240.2527501695815,54.2512,110.6,102.1,112.9,2018
539,14Y,Dec,401.8455563801048,340.4071839426035,,,2877.687498156723,3094.8808505618317,235.86575043501344,54.2512,110.6,102.1,112.9,2018
540,15A,Jan,359.54911168666604,325.7999513092245,,,3117.443216277422,3340.5348890871924,357.1645201538056,48.9709,106.86666666666667,100.0,108.06666666666668,2018
541,15A,Feb,328.480877137921,301.2375083228961,,,2775.852598175651,2983.792415495733,328.0970535562957,48.9709,106.86666666666667,100.0,108.06666666666668,2018
542,15A,Mar,384.1115546729945,333.15049849381245,,,2865.681455721663,3093.1430706807514,365.2068473317828,48.9709,106.86666666666667,100.0,108.06666666666668,2018
543,15A,Apr,337.30974666130874,303.5781853593291,,,2743.261814669528,2934.252790943193,363.71224543555456,48.9709,106.86666666666667,100.0,108.06666666666668,2018
544,15A,May,345.27626148706327,314.477879428734,,,2963.372125078363,3166.0843480515978,382.8895936158005,48.9709,106.86666666666667,100.0,108.06666666666668,2018
545,15A,Jun,338.81153443405776,286.47188401036,,,,3130.961448533721,378.2541876910573,48.9709,106.86666666666667,100.0,108.06666666666668,2018
546,15A,Jul,322.104145462225,292.8896801954671,,,,3182.4818412567465,385.2215907814641,48.9709,106.86666666666667,100.0,108.06666666666668,2018
547,15A,Aug,282.0134515600114,263.8864038342519,,,,3080.5845920740685,347.94998662470977,48.9709,106.86666666666667,100.0,108.06666666666668,2018
548,15A,Sep,305.6783416977828,273.67148979106963,,,,3022.6318078695717,355.1144046770633,48.9709,106.86666666666667,100.0,108.06666666666668,2018
549,15A,Oct,324.22190087614064,288.6307039336867,,,,3753.351480164751,375.45440251251256,48.9709,106.86666666666667,100.0,108.06666666666668,2018
550,15A,Nov,337.861184359115,292.8251502521068,,,,3679.8588549526353,373.8337665838283,48.9709,106.86666666666667,100.0,108.06666666666668,2018
551,15A,Dec,401.84555638010494,340.4071839426036,,,2652.8407687014123,2885.550398297765,358.36711189706534,48.9709,106.86666666666667,100.0,108.06666666666668,2018
552,15C,Jan,306.3018767292243,284.38447948264945,,,4799.389146304878,5191.245958198607,302.81687306243543,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
553,15C,Feb,287.0616520550685,260.61285376179205,,,4201.285876195873,4568.256441881396,285.0292561835395,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
554,15C,Mar,362.7725090836361,308.4686156205207,,,4292.049318310611,4678.437197906597,310.362380829361,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
555,15C,Apr,315.0417513917131,295.166088869629,,,4217.536417880597,4589.48631621054,320.6862801676723,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
556,15C,May,302.74967498916635,291.3742958098604,,,4389.896329877663,4760.492016400547,341.33961757058574,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
557,15C,Jun,285.25950865028835,277.0092336411214,,,,4566.610553685123,336.5193433531118,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
558,15C,Jul,295.6765225507517,287.2804093469783,,,,4720.646938231274,351.3611974565819,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
559,15C,Aug,276.41546384879496,268.2693589786326,,,,4556.453965132171,326.2032932347745,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
560,15C,Sep,283.3948631621054,271.7069735657855,,,,4439.606320210674,327.1311856228541,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
561,15C,Oct,293.69728990966365,278.5092836427881,,,,5623.729124304144,281.3098790793027,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
562,15C,Nov,304.3747291576386,289.90549684989503,,,,5385.846194873163,328.54924747491583,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
563,15C,Dec,368.8039601320044,345.96986566218874,,,3872.191573052435,4238.693373112437,322.3960777859262,95.9968,98.53333333333336,100.09999999999998,105.33333333333331,2018
564,15E,Jan,,,,,4285.830605078794,4902.198435989211,502.8328611898017,117.902,96.95,98.1,97.5,2018
565,15E,Feb,,,,,3795.211277162389,4380.977421926685,467.7189530287866,117.902,96.95,98.1,97.5,2018
566,15E,Mar,,,,,3874.429611032892,4515.317806313718,494.5123916473003,117.902,96.95,98.1,97.5,2018
567,15E,Apr,,,,,3706.603789587962,4212.057471459348,482.6381231870536,117.902,96.95,98.1,97.5,2018
568,15E,May,,,,,3993.4352258655495,4498.201896490305,522.3236247052637,117.902,96.95,98.1,97.5,2018
569,15E,Jun,,,,,,4266.619735034181,502.9770487353904,117.902,96.95,98.1,97.5,2018
570,15E,Jul,,,,,,4361.953147529304,,117.902,96.95,98.1,97.5,2018
571,15E,Aug,,,,,,3974.3685433665246,,117.902,96.95,98.1,97.5,2018
572,15E,Sep,,,,,,4280.936710149107,,117.902,96.95,98.1,97.5,2018
573,15E,Oct,,,,,,5185.501518210039,,117.902,96.95,98.1,97.5,2018
574,15E,Nov,,,,,,4898.661600312124,,117.902,96.95,98.1,97.5,2018
575,15E,Dec,,,,,3393.7677053824364,3930.077522009805,,117.902,96.95,98.1,97.5,2018
576,15F,Jan,311.481539278454,305.0509472555301,,,5122.061242229414,5632.784841243091,325.54733056764246,78.9194,94.5,96.4,97.5,2018
577,15F,Feb,270.1770297996148,262.6949207748968,,,4480.583988220894,4967.409787707459,304.89334688302245,78.9194,94.5,96.4,97.5,2018
578,15F,Mar,324.01805174008257,300.1033712431046,,,4601.656880310798,5234.89788315674,335.9123358768567,78.9194,94.5,96.4,97.5,2018
579,15F,Apr,323.01890112284,288.46127662961567,,,4513.110844735262,4930.042549740621,274.989419585045,78.9194,94.5,96.4,97.5,2018
580,15F,May,327.19564395466745,293.83825699536345,,,4688.695048365801,5124.126640597876,362.4077223090901,78.9194,94.5,96.4,97.5,2018
581,15F,Jun,282.5564431075888,255.9166159585509,,,,4803.660443439763,340.2331999483017,78.9194,94.5,96.4,97.5,2018
582,15F,Jul,302.7572996121745,275.6943520759605,,,,4877.54595194591,354.5516058155536,78.9194,94.5,96.4,97.5,2018
583,15F,Aug,288.15964625459907,271.31652232745535,,,,4676.454712022646,316.6014946895187,78.9194,94.5,96.4,97.5,2018
584,15F,Sep,287.26103909569537,266.2935387212757,,,,4629.482738084679,328.28430018474546,78.9194,94.5,96.4,97.5,2018
585,15F,Oct,308.51760191283927,274.766419741708,,,,5821.458348644313,355.0331097296736,78.9194,94.5,96.4,97.5,2018
586,15F,Nov,324.6778681854314,283.01936194702404,,,,5500.282566770655,338.57327856015127,78.9194,94.5,96.4,97.5,2018
587,15F,Dec,377.9721850711816,342.9935348461632,,,4065.527614249475,4541.988408426826,342.4379810287458,78.9194,94.5,96.4,97.5,2018
588,15M,Jan,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
589,15M,Feb,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
590,15M,Mar,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
591,15M,Apr,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
592,15M,May,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
593,15M,Jun,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
594,15M,Jul,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
595,15M,Aug,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
596,15M,Sep,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
597,15M,Oct,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
598,15M,Nov,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
599,15M,Dec,,,,,,,,,103.4846153846154,103.3846153846154,104.43076923076924,2018
600,15N,Jan,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
601,15N,Feb,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
602,15N,Mar,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
603,15N,Apr,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
604,15N,May,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
605,15N,Jun,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
606,15N,Jul,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
607,15N,Aug,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
608,15N,Sep,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
609,15N,Oct,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
610,15N,Nov,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
611,15N,Dec,,,,,,,,,103.55,101.00833333333333,107.03333333333332,2018
612,16C,Jan,568.4793624406637,459.8998704888563,649.3520320031514,445.318634170231,4678.088164630927,5288.572767557884,644.0120186746237,67.4284,95.92,98.04,94.78,2018
613,16C,Feb,472.02255537360793,395.19400437963054,614.6074264132463,442.0075962237133,3930.7324510147055,4540.950104110434,566.7297459230829,67.4284,95.92,98.04,94.78,2018
614,16C,Mar,541.2240321872472,453.86338093121,699.2784385954172,504.36370314575225,4131.463893552272,4811.9635049919625,650.4753190050484,67.4284,95.92,98.04,94.78,2018
615,16C,Apr,506.0599617265575,438.1729263719483,632.9725082709409,449.5452646035672,4100.542204768318,4559.265828641937,668.368224664978,67.4284,95.92,98.04,94.78,2018
616,16C,May,517.3266028039577,452.9852456707656,669.8197826532487,493.7864806381467,4257.879469185092,4743.950620213442,716.7973732136608,67.4284,95.92,98.04,94.78,2018
617,16C,Jun,469.0236406162411,402.74375847414336,648.308682425149,482.3948066742434,,4413.95613717662,684.362968719412,67.4284,95.92,98.04,94.78,2018
618,16C,Jul,491.1924137950079,410.80713885306704,708.5514741305199,513.5196280139362,,4436.513397915419,721.617300721951,67.4284,95.92,98.04,94.78,2018
619,16C,Aug,463.1804512731581,397.2429866540009,667.6745281637847,474.819875809461,,4152.19699711101,661.1605792218116,67.4284,95.92,98.04,94.78,2018
620,16C,Sep,453.4546890489906,393.63103407330505,661.5368645748218,475.7727307812081,,4401.409495108886,665.127750324789,67.4284,95.92,98.04,94.78,2018
621,16C,Oct,475.21477034553794,418.0420897410053,689.8190906356714,485.9187731060677,,5467.874070866282,683.6955941413411,67.4284,95.92,98.04,94.78,2018
622,16C,Nov,481.2733513562772,425.1721062267522,690.8571170015412,479.19555618251167,,5147.905037046705,642.5259979474524,67.4284,95.92,98.04,94.78,2018
623,16C,Dec,576.8465002996153,491.21450524810086,754.182048531725,518.768315176744,3634.64059654389,4150.461823208026,667.0186449626567,67.4284,95.92,98.04,94.78,2018
624,18C,Jan,,,1149.918899251367,871.6899288392556,5049.798256487164,5383.988553414847,250.4068026586276,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
625,18C,Feb,,,1062.3101537567663,809.6973425442139,4401.069164103427,4713.809866303478,232.57889931187864,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
626,18C,Mar,,,1169.6735890677048,900.7637283844078,4507.513734371892,4857.708336521442,260.4302161282589,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
627,18C,Apr,,,1013.5898936647428,767.8012227059313,4354.943608734908,4647.42069261022,262.1135374743039,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
628,18C,May,,,1108.8544359047755,848.5288651733878,4448.2786763993245,4780.211792431175,292.93617151514223,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
629,18C,Jun,,,1081.3414163508794,835.5698342240889,,4640.802179135997,288.24327564131994,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
630,18C,Jul,,,1177.1471049382455,906.4827908341204,,4808.649721231784,307.5504613830781,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
631,18C,Aug,,,1069.441892986886,823.5336002039269,,4643.263398982866,277.862794007376,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
632,18C,Sep,,,1083.8876523220165,832.4653630735975,,4550.094112966165,272.7618202314822,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
633,18C,Oct,,,1105.7841424183264,837.2388434848117,,5714.990741732597,280.89787340403285,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
634,18C,Nov,,,1125.1685742075413,845.304772198749,,5521.064471207554,266.23257379833814,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
635,18C,Dec,,,1200.5246271430467,903.6175633319236,4003.9200983467754,4319.530098295765,259.5758030207967,78.4164,105.07142857142858,99.35714285714286,105.27142857142856,2018
636,26A,Jan,329.8561337624304,290.3939467177304,869.8059057114934,559.4835741580034,5166.885031277184,5687.49626953662,269.65990894244663,102.1991,103.22,100.01,104.81,2018
637,26A,Feb,302.0770241616609,265.82425872634883,783.3909433082688,493.8300140047906,4361.692030556042,4889.964784425694,243.15282619905653,102.1991,103.22,100.01,104.81,2018
638,26A,Mar,343.3102639847122,309.59176744217905,865.4110969247407,554.5678991446725,4562.672274021983,5213.587986586966,276.362511998638,102.1991,103.22,100.01,104.81,2018
639,26A,Apr,309.4156406465419,276.7049807679324,767.984696950263,490.4443835320329,4550.255334929564,4982.72489679459,224.70843676705567,102.1991,103.22,100.01,104.81,2018
640,26A,May,306.94008068564204,282.87920343721225,839.5956645699631,544.4679774699314,4743.574062785288,5204.507671789674,303.15335457944343,102.1991,103.22,100.01,104.81,2018
641,26A,Jun,280.66783366976813,260.70679683089185,824.0998943292642,532.5613010717474,,4894.651714154038,289.93406008467787,102.1991,103.22,100.01,104.81,2018
642,26A,Jul,300.22769280747093,277.223576332864,906.2746801067516,586.0314746439066,,4984.721000478477,311.8324916755627,102.1991,103.22,100.01,104.81,2018
643,26A,Aug,301.90089736602374,278.9261353573564,836.1612028884637,540.0650301483882,,4688.211540023347,306.35299136685154,102.1991,103.22,100.01,104.81,2018
644,26A,Sep,270.873226867947,249.80650514534864,824.7347000429063,531.7230319883482,,4801.940525895042,284.08273654073275,102.1991,103.22,100.01,104.81,2018
645,26A,Oct,274.9339279895811,250.54036679383677,848.7271006046606,540.9684075101097,,5849.826466182188,285.3449785761323,102.1991,103.22,100.01,104.81,2018
646,26A,Nov,277.21379151088416,253.48559820976897,860.4221750982972,543.3774138080335,,5718.142331977483,277.21379151088416,102.1991,103.22,100.01,104.81,2018
647,26A,Dec,341.21631208102616,311.6074407700264,886.7828892840239,545.4283245751848,4057.765675040191,4508.953601352654,283.5934954417407,102.1991,103.22,100.01,104.81,2018
648,27D,Jan,381.3412215618092,289.7130475198559,1164.916451320921,880.4197625365025,4333.085629675637,4713.014978677152,239.36214459608595,72.1292,101.55,101.35,105.2,2018
649,27D,Feb,328.1499919996296,240.8824594174129,981.8476577084012,770.0752152041033,3761.874525157634,4119.330312827537,228.63140032053596,72.1292,101.55,101.35,105.2,2018
650,27D,Mar,387.522704347923,281.9725181903417,1139.0886376570695,880.4197625365025,4040.6381881401703,4414.231684255475,256.7476140037599,72.1292,101.55,101.35,105.2,2018
651,27D,Apr,327.84521598362653,260.82575154151215,993.9136620342666,763.9953244233238,3793.4012854710713,4124.238172612479,246.9873504766447,72.1292,101.55,101.35,105.2,2018
