,ccg,month,111/2019/111_offered,111/2019/111_answered,amb_sys/2019/made,amb_sys/2019/answered,gp_appt/2019/available,ae_attendances/2019/attendances,population,People,Places,Lives
594,27D,Jul,322.04986561005416,257.6387260774038,1110.6968342222094,926.2743038507508,4489.468568171366,282.10028335320567,72.6302,98.6,101.75,104.75
595,27D,Aug,324.5284882190582,265.5528222666236,1070.8378246912387,885.561409548214,3939.6972609190116,271.25080200798016,72.6302,98.6,101.75,104.75
596,27D,Sep,310.4207515339272,244.72461628005985,1047.277237110744,865.8640287983002,4487.444616702143,270.96166608380537,72.6302,98.6,101.75,104.75
597,27D,Oct,333.8597733353085,254.7149234076454,1116.4833543246673,933.7934639265807,5248.464137507538,268.2768325021823,72.6302,98.6,101.75,104.75
598,27D,Nov,391.94702318396673,275.3623357450818,1165.6687751955592,986.0545280037934,4587.017521637005,261.1310446618624,72.6302,98.6,101.75,104.75
599,27D,Dec,437.9599788957436,313.30372983130206,1216.3298415940121,1020.093856858653,3995.1425164738635,261.1310446618624,72.6302,98.6,101.75,104.75
600,36J,Jan,344.7892761036454,301.60645835026924,653.1151141459932,462.2493158419098,5963.851133783005,294.512422465512,59.006,97.55,97.9,97.5
601,36J,Feb,301.57310771629454,263.4283201077226,590.5295640693073,419.6282797631809,5439.209571907942,273.02308239840016,59.006,97.55,97.9,97.5
602,36J,Mar,320.64133269133373,290.59241148012205,631.2783206526009,448.6243596173565,5744.873402704809,304.68087991051755,59.006,97.55,97.9,97.5
603,36J,Apr,296.83940210650945,274.77170448837006,671.2898065537544,446.8975940723437,5436.481035826865,301.24055180829066,59.006,97.55,97.9,97.5
604,36J,May,295.4053248455971,272.45591984175127,686.9471076192074,452.72785301926893,5465.08829610548,296.1563230857879,59.006,97.55,97.9,97.5
605,36J,Jun,274.48822409958507,250.6612805392798,672.6139835025984,442.46911951448783,5129.563095278446,290.1738806223096,59.006,97.55,97.9,97.5
606,36J,Jul,283.7492782714367,252.7623704796864,724.6982768237991,491.0513770955221,5941.209368538793,315.37470765684844,59.006,97.55,97.9,97.5
607,36J,Aug,281.0082730416404,253.09379240481002,689.4790503565577,460.2654756511507,5039.2671931667965,295.3428464901874,59.006,97.55,97.9,97.5
608,36J,Sep,263.9369172758369,240.86870063845623,679.6180549829312,457.89359825926516,5660.034572755313,295.3089516320374,59.006,97.55,97.9,97.5
609,36J,Oct,286.45484845263485,254.68003193323207,732.5220768915116,490.8040033798041,6618.293054943565,302.98613700301667,59.006,97.55,97.9,97.5
610,36J,Nov,326.9842063903984,276.37461933377944,749.2464802600625,460.43039146162937,5892.417720231841,295.76653221706266,59.006,97.55,97.9,97.5
611,36J,Dec,365.41455880237874,334.3463588403152,799.3760361805886,467.46841619706083,5414.093482018778,307.91783886384434,59.006,97.55,97.9,97.5
612,36L,Jan,214.1314511808377,199.70250277031815,1149.324165141079,927.4941617380949,3914.8505692047106,450.3572296152835,150.2535,104.56666666666666,100.85,104.1
613,36L,Feb,203.40291573906765,182.96412396383445,1058.796992229946,853.9095051303744,3700.472867520557,415.3763473063855,150.2535,104.56666666666666,100.85,104.1
614,36L,Mar,207.15657205988546,192.88735370557092,1108.655442574505,892.8071165251913,3898.0123591130987,457.04259800936416,150.2535,104.56666666666666,100.85,104.1
615,36L,Apr,200.7340927166422,190.0188681128892,1046.8002203306853,832.2685316430174,3647.2694479662705,437.3492131630877,150.2535,104.56666666666666,100.85,104.1
616,36L,May,198.0519588561997,188.11541827644615,1102.9945702632663,877.2547554056484,3840.4363292702,452.7614997321194,150.2535,104.56666666666666,100.85,104.1
617,36L,Jun,187.30345715740398,174.47180930893455,1134.1327096942716,908.4329954669579,3645.8451882984423,438.1295610418393,150.2535,104.56666666666666,100.85,104.1
618,36L,Jul,200.4013217662151,187.46984263261754,1197.5451730815607,968.0826830440611,4106.027480225086,457.96936510630366,150.2535,104.56666666666666,100.85,104.1
619,36L,Aug,192.74758990639154,178.87104127358097,1117.404063419147,892.1721898787122,3497.0566409434723,420.38954167456995,150.2535,104.56666666666666,100.85,104.1
620,36L,Sep,183.81601759692785,173.5001181336874,1080.0169090991114,872.6498663590799,3891.510014741753,429.61561627516164,150.2535,104.56666666666666,100.85,104.1
621,36L,Oct,197.91885047602884,191.34329649558913,1137.120206651915,908.4664126588777,4506.477386550064,442.22763529634915,150.2535,104.56666666666666,100.85,104.1
622,36L,Nov,216.1014552073662,205.85210993421117,1179.1456672104387,949.683177172939,4094.3139427700517,447.84647279431096,150.2535,104.56666666666666,100.85,104.1
623,36L,Dec,256.7727207685678,233.73831558000313,1274.2309450994524,1033.0991716435076,3531.5982655978064,457.64990499389364,150.2535,104.56666666666666,100.85,104.1
624,42D,Jan,344.7892761036455,301.60645835026924,653.1151141459933,462.24931584190983,5156.60384421029,116.66916209691004,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
625,42D,Feb,301.57310771629454,263.4283201077226,590.5295640693073,419.6282797631809,4673.012857704329,105.3695420261646,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
626,42D,Mar,320.6413326913337,290.592411480122,631.2783206526011,448.62435961735656,4875.306470026764,117.6049484381726,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
627,42D,Apr,296.83940210650945,274.77170448837006,671.2898065537544,446.8975940723438,4651.279219928506,120.5994647302128,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
628,42D,May,295.405324845597,272.4559198417513,686.9471076192075,452.727853019269,4769.79656004941,125.46555370477813,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
629,42D,Jun,274.48822409958495,250.66128053927977,672.6139835025984,442.4691195144879,4505.483707959799,121.5820403885385,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
630,42D,Jul,283.74927827143665,252.76237047968638,724.6982768237991,491.0513770955223,5135.548651531883,134.26194531264622,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
631,42D,Aug,281.0082730416404,253.09379240481005,689.4790503565578,460.2654756511508,4447.137429582078,123.68755965637926,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
632,42D,Sep,263.9369172758369,240.86870063845626,679.6180549829313,457.8935982592653,4960.041923228089,120.76322733993375,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
633,42D,Oct,286.45484845263485,254.68003193323207,732.5220768915117,490.80400337980404,5798.412906365219,121.9095656079804,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
634,42D,Nov,326.9842063903984,276.37461933377944,749.2464802600626,460.4303914616294,5123.149482510154,116.99668731635194,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
635,42D,Dec,365.4145588023788,334.34635884031513,799.3760361805887,467.4684161970609,4582.07781999214,121.06735790084409,42.7448,104.78333333333336,100.56666666666666,106.66666666666669
636,52R,Jan,348.81462537684286,294.9013439571679,1373.29481638398,1039.2245546440706,5046.560600537507,345.05456866026213,104.5197,100.51,100.75,103.57
637,52R,Feb,308.89870522016423,257.0041819867451,1231.6108520408889,932.9882387648038,4594.1578477550165,324.4077432292668,104.5197,100.51,100.75,103.57
638,52R,Mar,291.40917932217565,252.21082724118037,1317.3876302657209,999.0052355090494,4859.466684271003,361.16636385293873,104.5197,100.51,100.75,103.57
639,52R,Apr,296.8531291230266,253.92342304847793,1283.4461236617997,975.0135952628061,4479.031225692382,346.73846174453234,104.5197,100.51,100.75,103.57
640,52R,May,318.9924961514432,269.75775858522366,1291.9431629156775,982.8042139983227,4613.226023419508,312.72573495714204,104.5197,100.51,100.75,103.57
641,52R,Jun,302.6223764515206,247.28352645482144,1310.9898595333893,996.2262038471928,4285.010385601949,304.89945914502243,104.5197,100.51,100.75,103.57
642,52R,Jul,320.8773082969048,263.48142981658003,1407.502896768415,1085.7683367217824,4871.196530414841,325.6323927450997,104.5197,100.51,100.75,103.57
643,52R,Aug,289.82096198132984,242.7676313651876,1330.8496061816682,1024.9628573865818,4310.957647218658,305.20562152398065,104.5197,100.51,100.75,103.57
644,52R,Sep,267.8346761423923,220.22642621438828,1320.953054580093,1014.0666541080797,4901.181308404061,305.08124305752887,104.5197,100.51,100.75,103.57
645,52R,Oct,275.555708636745,236.07032932547645,1423.4973235992436,1088.5473683836387,5594.744340062209,314.9071419072194,104.5197,100.51,100.75,103.57
646,52R,Nov,305.55005420030864,249.84763637859658,1447.0157953850749,1101.3495741928148,5045.106329237455,305.7509732615,104.5197,100.51,100.75,103.57
647,52R,Dec,364.24712279120587,302.2492410521653,1571.7589959765132,1185.7934835150775,4560.566094238694,315.77779117238185,104.5197,100.51,100.75,103.57
650,70F,Mar,62.362985332836715,41.99111564985099,529.9057157708086,370.2645052919479,4573.363577221869,158.24484328072018,86.5409,104.0625,101.0375,108.1125
651,70F,Apr,445.2142427056173,364.64772403373513,517.7085612344329,361.88485796267537,4342.5016379538465,157.21654022683038,86.5409,104.0625,101.0375,108.1125
652,70F,May,433.1485001465958,358.1893458910318,531.4488916762397,372.62644046598075,4422.475384471389,164.02246803311158,86.5409,104.0625,101.0375,108.1125
653,70F,Jun,413.78502344076503,354.4005861502762,523.9419136908681,370.13309948340674,4169.334961850409,161.94213808639748,86.5409,104.0625,101.0375,108.1125
654,70F,Jul,428.6777636525044,353.90513295340816,550.5734908885235,388.53665143856796,4701.5688535709705,173.16758028765761,86.5409,104.0625,101.0375,108.1125
655,70F,Aug,436.18533680034,378.1823395999419,527.216950765276,368.78871698064046,4098.55917837693,167.9723259287887,86.5409,104.0625,101.0375,108.1125
656,70F,Sep,398.9097698124448,341.97928306173753,516.2967911375431,362.63959901685996,4827.255089789915,162.89820415234917,86.5409,104.0625,101.0375,108.1125
657,70F,Oct,422.51665742792187,370.49407175677794,556.4564278555158,388.03798324205314,5408.7951477278375,162.88812738578073,86.5409,104.0625,101.0375,108.1125
658,70F,Nov,454.7502595300423,403.28141566716266,556.7192394725978,383.6982221804918,4700.286223045982,158.16739990229482,86.5409,104.0625,101.0375,108.1125
659,70F,Dec,537.263617822559,472.5166282836161,598.7792063448566,409.6458152977926,4154.62515411788,159.05883023710746,86.5409,104.0625,101.0375,108.1125
660,71E,Jan,307.1407096991872,256.04467883151307,915.5298775893201,692.8163697627139,5167.3683837401195,278.4366084943869,76.1703,102.61818181818184,98.93636363636364,102.9
661,71E,Feb,287.9731338855171,234.78967524087474,821.0739013605927,621.9921591765359,4640.049993238835,259.89499844427553,76.1703,102.61818181818184,98.93636363636364,102.9
662,71E,Mar,285.2817961856524,243.97960885016863,878.2584201771474,666.0034903393663,4853.322095357377,291.5661353572193,76.1703,102.61818181818184,98.93636363636364,102.9
663,71E,Apr,286.1614041168277,243.28379959117925,855.6307491078664,650.0090635085376,4560.307626463333,289.17622747973945,76.1703,102.61818181818184,98.93636363636364,102.9
664,71E,May,295.83709135975573,251.76479546489907,861.2954419437851,655.202809332215,4691.658034693312,301.21819134229486,76.1703,102.61818181818184,98.93636363636364,102.9
665,71E,Jun,263.672323727227,220.88661853767152,873.9932396889262,664.1508025647953,4413.216174808292,287.8581284306351,76.1703,102.61818181818184,98.93636363636364,102.9
666,71E,Jul,298.68597077863683,245.9357518612898,938.3352645122768,723.8455578145216,5049.802875924081,326.32771565820275,76.1703,102.61818181818184,98.93636363636364,102.9
667,71E,Aug,299.1717244122709,248.31200612312148,887.233070787779,683.3085715910545,4386.631009724263,318.3025404915039,76.1703,102.61818181818184,98.93636363636364,102.9
668,71E,Sep,262.4119899750953,214.2567378623952,880.6353697200622,676.0444360720531,5058.493927423156,298.15085407304423,76.1703,102.61818181818184,98.93636363636364,102.9
669,71E,Oct,261.7949515756141,224.31315092627966,948.9982157328293,725.6982455890926,5813.092504558864,297.7995360396375,76.1703,102.61818181818184,98.93636363636364,102.9
670,71E,Nov,299.13233898251684,243.27067111459453,964.6771969233832,734.2330494618765,5089.411489780137,289.4939366130894,76.1703,102.61818181818184,98.93636363636364,102.9
671,71E,Dec,356.4512677513414,296.5460290953298,1047.8393306510088,790.5289890100518,4563.616002562679,324.0764444934574,76.1703,102.61818181818184,98.93636363636364,102.9
672,72Q,Jan,210.67486490216223,201.4912786049273,1149.324165141079,927.494161738095,3763.9670464228375,448.9182863438922,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
673,72Q,Feb,194.3119812670173,185.0462519796461,1058.7969922299462,853.9095051303743,3488.8099342637033,423.38824500953956,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
674,72Q,Mar,210.52700751991696,200.05651437721377,1108.655442574505,892.8071165251912,3664.30021839083,468.54224668744706,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
675,72Q,Apr,202.92604283264077,197.25817651323817,1046.8002203306855,832.2685316430175,3416.8636273030156,440.3179152766248,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
676,72Q,May,206.51295340192456,203.75842513268833,1102.9945702632663,877.2547554056484,3494.9651823245813,455.3131181260008,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
677,72Q,Jun,197.72912965668613,193.97793310712981,1134.1327096942716,908.4329954669579,3265.6657634588555,444.82893448494156,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
678,72Q,Jul,207.66843146317476,193.11269361102777,1197.5451730815607,968.0826830440612,3683.32453490639,460.8687223588839,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
679,72Q,Aug,205.7627140920133,193.0305506208915,1117.4040634191465,892.1721898787123,3176.2668091938817,429.2792664521457,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
680,72Q,Sep,195.78507889012775,182.0124375439465,1080.0169090991117,872.64986635908,3585.442947860011,438.0069591541244,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
681,72Q,Oct,213.7360603345739,194.2462668749083,1137.1202066519147,908.4664126588779,4180.902959557173,448.5595952869638,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
682,72Q,Nov,236.3089540240208,214.4424900497458,1179.1456672104384,949.683177172939,3791.397328929009,454.0672827756007,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
683,72Q,Dec,264.138999082189,248.04992541416496,1274.2309450994521,1033.0991716435076,3312.1915530720385,457.49538356395436,182.6084,101.43333333333334,97.66666666666664,98.81666666666666
696,91Q,Jan,104.63307497011137,96.69142834114693,1446.0748748050814,1010.9307170174791,3931.179560200422,353.79021707866235,186.1075,101.10000000000002,97.82500000000002,102.40625
697,91Q,Feb,100.1410475128622,90.45309834369921,1351.26502237942,957.1554169068287,3498.5962414196097,334.1278864634387,186.1075,101.10000000000002,97.82500000000002,102.40625
698,91Q,Mar,103.67126526335586,96.63769595529466,1413.0819087221562,987.3720141118608,3703.687384979112,367.1377047887036,186.1075,101.10000000000002,97.82500000000002,102.40625
699,91Q,Apr,104.99845519390675,99.07714627298739,1380.5561632918211,965.0262879004677,3511.6532111817096,356.97603952936413,186.1075,101.10000000000002,97.82500000000002,102.40625
700,91Q,May,104.73516650323067,97.69622395658423,1417.197044469972,993.6705079092819,3689.346211195143,376.54870623967713,186.1075,101.10000000000002,97.82500000000002,102.40625
701,91Q,Jun,98.19056190642506,91.30207004016496,1397.1784365089811,987.021598622418,3468.849992611797,366.84354329166246,186.1075,101.10000000000002,97.82500000000002,102.40625
702,91Q,Jul,98.5666886073909,89.84054914498341,1468.1959757027291,1036.0977371695144,3994.3527262469274,406.2510141164482,186.1075,101.10000000000002,97.82500000000002,102.40625
703,91Q,Aug,104.63844820869659,96.41201993471516,1405.9118687074026,983.4365786150413,3440.468546404632,380.3813778507459,186.1075,101.10000000000002,97.82500000000002,102.40625
704,91Q,Sep,92.25850650833524,85.05836680413202,1376.7914430334483,967.0389307116266,3888.4247007777767,380.4318880304416,186.1075,101.10000000000002,97.82500000000002,102.40625
705,91Q,Oct,99.16311809035102,91.94685867039212,1483.8838076147085,1034.7679553121418,4611.7324664508415,375.4024271379074,186.1075,101.10000000000002,97.82500000000002,102.40625
706,91Q,Nov,112.66606665502465,103.65514554760018,1484.584638593594,1023.1952591479783,4092.8334430369546,377.3431708831649,186.1075,101.10000000000002,97.82500000000002,102.40625
707,91Q,Dec,138.30716118372447,125.85199414316995,1596.7445502529508,1092.3888407941135,3576.927313515039,381.82880628144295,186.1075,101.10000000000002,97.82500000000002,102.40625
710,92A,Mar,26.18802695713201,25.457377159502773,706.5409543610781,493.6860070559304,3976.792255112145,411.2899705751778,104.017,108.2846153846154,103.87692307692306,110.2692307692308
711,92A,Apr,210.14834113654499,204.0339559879635,690.2780816459106,482.5131439502338,3692.9540363594415,402.9558320885652,104.017,108.2846153846154,103.87692307692306,110.2692307692308
712,92A,May,208.69665535441322,195.84298720401475,708.5985222349859,496.83525395464096,3841.025986136882,415.1763701071303,104.017,108.2846153846154,103.87692307692306,110.2692307692308
713,92A,Jun,200.36147937356395,188.5461030408491,698.5892182544907,493.5107993112089,3659.3153042291165,402.75770873855095,104.017,108.2846153846154,103.87692307692306,110.2692307692308
714,92A,Jul,210.5617351009931,192.9107742003711,734.0979878513646,518.0488685847572,4091.533114779315,434.1384087278757,104.017,108.2846153846154,103.87692307692306,110.2692307692308
715,92A,Aug,208.59090341001954,195.50650374458021,702.9559343537014,491.71828930752065,3588.086562773393,408.3915333532549,104.017,108.2846153846154,103.87692307692306,110.2692307692308
716,92A,Sep,189.38250478287205,176.61536095061385,688.395721516724,483.51946535581317,4010.0656623436557,402.8098101481062,104.017,108.2846153846154,103.87692307692306,110.2692307692308
717,92A,Oct,208.58128959689282,196.9678033398387,741.9419038073542,517.3839776560709,4731.043963967429,406.08283666831795,104.017,108.2846153846154,103.87692307692306,110.2692307692308
718,92A,Nov,222.14637991866715,209.04275262697445,742.292319296797,511.59762957398914,4246.161685109165,393.39754131406283,104.017,108.2846153846154,103.87692307692306,110.2692307692308
719,92A,Dec,236.4709614774508,214.5226261091937,798.3722751264754,546.1944203970567,3652.77791130296,399.0884587544637,104.017,108.2846153846154,103.87692307692306,110.2692307692308
720,92G,Jan,276.69313646644343,258.7543310787647,581.090635210079,451.42578272518534,5282.2019883613375,312.79743488019596,92.7598,102.425,101.575,107.125
721,92G,Feb,263.1096660406771,235.95350572122837,527.1710704014437,401.2101699130491,4780.853343797637,291.2673076052342,92.7598,102.425,101.575,107.125
722,92G,Mar,272.6396564028814,254.6685094189509,575.9698419770966,442.0544657827535,5067.669399890901,333.1662778488095,92.7598,102.425,101.575,107.125
723,92G,Apr,276.0570850734909,256.1777839107027,565.2082164056064,435.36824871170916,4773.026677504695,325.30292324907987,92.7598,102.425,101.575,107.125
724,92G,May,282.665551240947,259.65989577381583,573.3855660139233,442.2720331636367,4891.192089676778,333.80337710948066,92.7598,102.425,101.575,107.125
725,92G,Jun,265.3627972462209,237.0207783975386,564.6032729563216,439.3428333039411,4554.8179275936345,324.345064348996,92.7598,102.425,101.575,107.125
726,92G,Jul,261.3955614393304,235.79179773996927,587.9891131405215,462.2829256834048,5123.609580874474,349.1619516212842,92.7598,102.425,101.575,107.125
727,92G,Aug,266.8397301417209,243.5322197762393,564.0301686359462,441.4601353764384,4471.225681814752,326.6517047255385,92.7598,102.425,101.575,107.125
728,92G,Sep,243.3273896666444,227.63093495242552,554.6057864786648,434.2857183287783,5062.009620546832,324.2664289918693,92.7598,102.425,101.575,107.125
729,92G,Oct,261.00746228430853,248.5990698556918,583.3777459700949,448.1463524474827,5959.661405048308,322.6510934693693,92.7598,102.425,101.575,107.125
730,92G,Nov,280.638811209166,264.0691333961479,590.2709173790524,452.5189261510862,5356.264243778016,316.80810437279945,92.7598,102.425,101.575,107.125
731,92G,Dec,322.53195888736286,290.4706564697207,642.3597322753781,493.43751332157996,4714.801023719327,319.82503088622445,92.7598,102.425,101.575,107.125
732,93C,Jan,184.58348467736758,173.09787840474456,957.7701376175659,772.9118014484125,3418.906392970491,534.3273411019962,151.1457,101.74,96.82,97.54
733,93C,Feb,168.95617936864892,155.81653993464585,882.3308268582883,711.591254275312,3096.9455300415425,510.58548142620003,151.1457,101.74,96.82,97.54
734,93C,Mar,173.0184848129983,161.63212053005807,923.8795354787543,744.0059304376595,3269.3487145185077,549.0932259402682,151.1457,101.74,96.82,97.54
735,93C,Apr,163.76913137456108,156.83542436205593,872.3335169422378,693.5571097025146,2990.2670072651754,520.0505207888813,151.1457,101.74,96.82,97.54
736,93C,May,168.83047284838403,159.54803874671921,919.1621418860552,731.0456295047071,3147.2810672086603,535.2914439511014,151.1457,101.74,96.82,97.54
737,93C,Jun,159.0782933288873,150.133281992144,945.1105914118932,757.027496222465,2939.818995843084,524.2356216551315,151.1457,101.74,96.82,97.54
738,93C,Jul,166.27002951456774,153.26271273347504,997.9543109013007,806.7355692033843,3363.5955240539424,549.8323802794257,151.1457,101.74,96.82,97.54
739,93C,Aug,156.83542436205593,148.36677457579012,931.170052849289,743.476824898927,2832.154669302534,499.51801473677386,151.1457,101.74,96.82,97.54
740,93C,Sep,151.31095360304658,142.52472944979579,900.0140909159262,727.2082219659002,3232.3314523668223,516.612778266269,151.1457,101.74,96.82,97.54
741,93C,Oct,171.43061297807347,156.44507253597024,947.600172209929,757.0553438823982,3814.2997121320686,541.6791876976984,151.1457,101.74,96.82,97.54
742,93C,Nov,189.74406814087334,169.06865362362277,982.6213893420323,791.4026476441159,3443.220680442778,532.7212087409697,151.1457,101.74,96.82,97.54
743,93C,Dec,236.7053776587756,209.39398209806828,1061.8591209162105,860.9159763695897,3001.9709459151004,543.4237295536691,151.1457,101.74,96.82,97.54
746,97R,Mar,62.36298533283672,41.991115649851,529.9057157708086,370.26450529194784,4896.741303657853,265.6914307027186,55.7677,100.28571428571428,101.1,105.25714285714288
747,97R,Apr,445.2142427056175,364.6477240337352,517.708561234433,361.8848579626754,4609.33479415504,267.44872031659906,55.7677,100.28571428571428,101.1,105.25714285714288
748,97R,May,433.148500146596,358.1893458910318,531.4488916762396,372.62644046598075,4787.305196377115,276.8807033462022,55.7677,100.28571428571428,101.1,105.25714285714288
749,97R,Jun,413.7850234407652,354.40058615027624,523.9419136908681,370.1330994834068,4480.67609028165,266.19351344954157,55.7677,100.28571428571428,101.1,105.25714285714288
750,97R,Jul,428.6777636525044,353.90513295340816,550.5734908885235,388.53665143856796,5097.287497960289,288.8410316365925,55.7677,100.28571428571428,101.1,105.25714285714288
751,97R,Aug,436.18533680034005,378.182339599942,527.2169507652761,368.7887169806405,4558.606505199246,289.809334076894,55.7677,100.28571428571428,101.1,105.25714285714288
752,97R,Sep,398.90976981244484,341.9792830617376,516.2967911375431,362.63959901685996,5002.6449001841565,263.1810169686037,55.7677,100.28571428571428,101.1,105.25714285714288
753,97R,Oct,422.51665742792187,370.494071756778,556.4564278555157,388.03798324205314,6012.136057251779,271.07088870439344,55.7677,100.28571428571428,101.1,105.25714285714288
754,97R,Nov,454.75025953004234,403.2814156671628,556.7192394725979,383.6982221804919,5166.234218015088,263.16308544193146,55.7677,100.28571428571428,101.1,105.25714285714288
755,97R,Dec,537.263617822559,472.5166282836161,598.7792063448566,409.6458152977926,4508.541682730326,270.4074222175202,55.7677,100.28571428571428,101.1,105.25714285714288
756,99A,Jan,347.4504013035806,275.14460575903587,276.7975258895998,223.66185168228773,4526.771487839341,472.98191183396966,49.8945,86.5,98.9,90.0
757,99A,Feb,311.8865409042715,253.4629759878818,247.20171390424923,198.60696575155225,4108.909799677319,448.69618895870286,49.8945,86.5,98.9,90.0
758,99A,Mar,317.91688391064827,277.7243172901326,259.44625572563933,208.03700388413944,4323.622844201264,484.57228752668124,49.8945,86.5,98.9,90.0
759,99A,Apr,326.63969147660976,286.8378724203371,261.28459502753054,207.52923260007702,4029.622503482348,452.7110603373117,49.8945,86.5,98.9,90.0
760,99A,May,331.2256293077003,287.38219738545166,263.6845915456703,207.84425804978102,4248.845063083106,472.81179288298307,49.8945,86.5,98.9,90.0
761,99A,Jun,317.4853119740217,265.25149951807805,264.53018617382315,214.65461086377698,3944.3225205182935,456.9055907965808,49.8945,86.5,98.9,90.0
762,99A,Jul,322.04986561005416,257.6387260774038,277.67420855555235,231.56857596268776,4483.259677920412,481.8242491657397,49.8945,86.5,98.9,90.0
763,99A,Aug,324.52848821905815,265.5528222666236,267.70945617280967,221.39035238705353,3803.124592891,449.4958762989909,49.8945,86.5,98.9,90.0
764,99A,Sep,310.4207515339272,244.7246162800599,261.819309277686,216.46600719957502,4205.172914850335,465.6649530509375,49.8945,86.5,98.9,90.0
765,99A,Oct,333.85977333530843,254.7149234076453,279.1208385811668,233.4483659816452,5226.427762579042,922.3388549840163,49.8945,86.5,98.9,90.0
766,99A,Nov,391.9470231839667,275.36233574508174,291.4171937988898,246.51363200094838,4657.186663860746,884.7461744280432,49.8945,86.5,98.9,90.0
767,99A,Dec,437.9599788957435,313.303729831302,304.08246039850303,255.0234642146633,4029.7026726392687,861.5089037869905,49.8945,86.5,98.9,90.0
768,99C,Jan,570.5364198839653,466.2428028978404,217.70503804866442,154.0831052806366,4800.364727563949,916.7398373199279,20.7278,93.6,102.3,102.1
769,99C,Feb,505.5635561601137,407.37732227873136,196.84318802310247,139.87609325439362,4308.513204488658,826.1368789741314,20.7278,93.6,102.3,102.1
770,99C,Mar,507.46350852362684,419.2341264487137,210.42610688420032,149.54145320578553,4527.832186725075,908.2488252491823,20.7278,93.6,102.3,102.1
771,99C,Apr,523.5442647597387,431.4323713332985,223.76326885125144,148.96586469078125,4168.459749708122,929.138644718687,20.7278,93.6,102.3,102.1
772,99C,May,540.4345659159561,433.51956537901305,228.9823692064025,150.90928433975634,4388.743619679851,947.9057111705054,20.7278,93.6,102.3,102.1
773,99C,Jun,508.631015483235,397.1781577070604,224.20466116753283,147.4897065048293,4188.963614083502,914.1828848213511,20.7278,93.6,102.3,102.1
774,99C,Jul,534.7126803922163,413.33601345937274,241.5660922745997,163.68379236517407,4746.089792452649,1004.3516436862571,20.7278,93.6,102.3,102.1
775,99C,Aug,535.6323674783226,426.9495851770673,229.8263501188526,153.42182521705024,4207.441214214727,952.1512172058782,20.7278,93.6,102.3,102.1
776,99C,Sep,504.58329088270693,383.0799604589625,226.53935166097708,152.63119941975506,4762.927083433843,919.8757224596919,20.7278,93.6,102.3,102.1
777,99C,Oct,549.6259296687199,413.52876224987403,244.1740256305039,163.6013344599347,5519.302579144917,899.9025463387336,20.7278,93.6,102.3,102.1
778,99C,Nov,731.3439822450829,447.94268201681314,249.74882675335422,153.47679715387648,4828.732426982121,898.0692596416408,20.7278,93.6,102.3,102.1
779,99C,Dec,697.2935316259462,495.6122114619446,266.4586787268629,155.8228053990203,4265.045012012853,895.0298632754079,20.7278,93.6,102.3,102.1
780,99E,Jan,442.0316342127998,406.26275764509296,190.95859669795993,118.56325299899925,4352.195670167285,623.6432254292245,26.3382,103.05,99.75,105.15
781,99E,Feb,425.99853791453444,381.7324763360517,170.63515100053286,109.30783660490324,3895.710413012279,492.118671739147,26.3382,103.05,99.75,105.15
782,99E,Mar,419.5781788491298,389.24465246988,184.40823647146996,119.31879719443565,4074.6140586676383,539.4461276776697,26.3382,103.05,99.75,105.15
783,99E,Apr,425.95106760721166,399.94920677116465,180.64091289147282,116.95858803346229,3665.7022879315973,513.2408440971668,26.3382,103.05,99.75,105.15
784,99E,May,411.23527233715305,382.67001490567645,183.8346467267694,118.61004128633134,3885.1174339932113,530.8183550888064,26.3382,103.05,99.75,105.15
785,99E,Jun,391.2977432615898,361.66440391535093,182.0584247076815,119.00167658029606,3637.796052881366,517.2213742776652,26.3382,103.05,99.75,105.15
786,99E,Jul,406.31022795241574,366.6369186074111,199.47233209286608,131.49588219748992,4035.6972002642547,552.652800874775,26.3382,103.05,99.75,105.15
787,99E,Aug,397.4095453293964,366.36396434030513,180.47108873745273,117.72799542514524,3483.3435846033517,498.8784351246478,26.3382,103.05,99.75,105.15
788,99E,Sep,372.27401760198995,340.2315601591204,179.76926442747165,117.88222348338799,3963.9003424683538,522.2042508599676,26.3382,103.05,99.75,105.15
